# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
451.552890;-14.939946;62.144913;2.096549;0.006310;7.500000;0.000000
451.752869;-15.040413;62.317851;2.097530;0.003495;7.500000;0.000000
451.952848;-15.140994;62.490705;2.097947;0.000679;7.500000;0.000000
452.152827;-15.241588;62.663529;2.097801;-0.002137;7.500000;0.000000
452.352806;-15.342098;62.836379;2.097092;-0.004956;7.500000;0.000000
452.552785;-15.442426;63.009308;2.095820;-0.007776;7.500000;0.000000
452.752765;-15.542471;63.182371;2.093983;-0.010598;7.500000;0.000000
452.952744;-15.642138;63.355611;2.091777;-0.009989;7.500000;0.000000
453.152723;-15.741449;63.529024;2.090104;-0.006751;7.500000;0.000000
453.352702;-15.840525;63.702570;2.089079;-0.003510;7.500000;0.000000
453.552681;-15.939486;63.876197;2.088701;-0.000270;7.500000;-0.097909
453.752660;-16.038451;64.049853;2.088971;0.002968;7.497389;-0.344112
453.952639;-16.137541;64.223488;2.089888;0.006202;7.488205;-0.622806
454.152618;-16.236874;64.397051;2.091451;0.009430;7.471554;-0.952858
454.352598;-16.336572;64.570489;2.093660;0.012648;7.446006;-1.256024
454.552577;-16.436753;64.743753;2.096512;0.015855;7.412196;-1.534960
454.752556;-16.537538;64.916791;2.100007;0.019048;7.370667;-1.792634
454.952535;-16.639020;65.089535;2.103790;0.016228;7.321868;-2.032409
455.152514;-16.741101;65.262020;2.106336;0.009177;7.266146;-2.258161
455.352493;-16.843518;65.434350;2.107470;0.002144;7.203729;-2.474417
455.552472;-16.945997;65.606615;2.107195;-0.004890;7.134707;-2.686496
455.752452;-17.048262;65.778906;2.105509;-0.011946;7.059005;-2.895402
455.952431;-17.150038;65.951311;2.102408;-0.019043;6.976497;-3.096467
456.152410;-17.251051;66.123922;2.097885;-0.026200;6.887166;-3.285765
456.352389;-17.351025;66.296829;2.091931;-0.033435;6.791089;-3.458567
456.552368;-17.449685;66.470122;2.084535;-0.040762;6.688468;-3.609065
456.752347;-17.546756;66.643891;2.075684;-0.048194;6.579676;-3.730122
456.952326;-17.641983;66.818166;2.066535;-0.036111;6.465310;-3.813226
457.152306;-17.735814;66.992821;2.061882;-0.010784;6.346267;-3.849089
457.352285;-17.829220;67.167578;2.062266;0.014655;6.223796;-3.829844
457.552264;-17.923166;67.342125;2.067686;0.039994;6.099496;-3.754151
457.752243;-18.018619;67.516149;2.078115;0.065008;5.975144;-3.678362
457.952222;-18.116543;67.689340;2.093492;0.089431;5.850740;-3.572814
458.152201;-18.217906;67.861383;2.113718;0.112945;5.727319;-3.417407
458.352180;-18.323672;68.031968;2.138645;0.135159;5.606725;-3.231070
458.552159;-18.434809;68.200782;2.168067;0.155619;5.490270;-3.028961
458.752139;-18.552282;68.367513;2.201711;0.173818;5.378811;-2.822108
458.952118;-18.677741;68.532700;2.239669;0.193591;5.272844;-2.618241
459.152097;-18.811229;68.694420;2.282973;0.220479;5.172591;-2.422797
459.352076;-18.951975;68.849679;2.332625;0.254724;5.078059;-2.239783
459.552055;-19.099629;68.996062;2.389912;0.297988;4.989074;-2.072480
459.752034;-19.253843;69.131151;2.456344;0.352064;4.905299;-1.861008
459.952013;-19.414269;69.252531;2.533627;0.418428;4.828833;-1.568094
460.151993;-19.580556;69.357784;2.623538;0.497274;4.763450;-1.259278
460.351972;-19.752358;69.444496;2.727661;0.585795;4.710287;-0.916691
460.551951;-19.929324;69.510248;2.846876;0.675889;4.671206;-0.583648
460.751930;-20.111107;69.552626;2.980645;0.752632;4.646152;-0.266512
460.951909;-20.295331;69.569445;3.118743;0.709066;4.634666;0.033678
461.151888;-20.482016;69.561861;3.242789;0.617929;4.636119;0.322254
461.351867;-20.670496;69.531960;3.352297;0.530993;4.649999;0.565871
461.551847;-20.859347;69.481716;3.448488;0.455618;4.674272;0.521437
461.751826;-21.047142;69.413106;3.533203;0.394100;4.696527;0.494602
461.951805;-21.232456;69.328107;3.608440;0.346068;4.717541;0.485227
462.151784;-21.413863;69.228696;3.676123;0.310161;4.738065;0.490741
462.351763;-21.589938;69.116849;3.738024;0.284946;4.758733;0.509861
462.551742;-21.759255;68.994542;3.795762;0.269371;4.780111;0.541439
462.751721;-21.920389;68.863752;3.850852;0.262990;4.802709;0.584081
462.951700;-22.072407;68.726048;3.903907;0.249723;4.826968;0.635612
463.151680;-22.215344;68.582705;3.952081;0.225240;4.853230;0.692398
463.351659;-22.350289;68.434522;3.994374;0.196065;4.881677;0.748713
463.551638;-22.478522;68.282137;4.030234;0.163550;4.912252;0.796921
463.751617;-22.601328;68.126187;4.059288;0.128901;4.944589;0.801789
463.951596;-22.719990;67.967310;4.081312;0.093094;4.976911;0.817776
464.151575;-22.835790;67.806142;4.096193;0.056866;5.009662;0.827715
464.351554;-22.950012;67.643320;4.103904;0.020748;5.042595;0.805020
464.551534;-23.063938;67.479482;4.104478;-0.014864;5.074420;0.757199
464.751513;-23.178852;67.315266;4.097994;-0.049640;5.104174;0.690905
464.951492;-23.296752;67.150318;4.084518;-0.082977;5.131172;0.611098
465.151471;-23.418177;66.986368;4.064166;-0.116740;5.154933;0.521219
465.351450;-23.543400;66.825457;4.036775;-0.152326;5.175114;0.423629
465.551429;-23.673051;66.669119;4.002006;-0.190570;5.191458;0.320088
465.751408;-23.807759;66.518888;3.959427;-0.232042;5.203773;0.212220
465.951388;-23.948156;66.376297;3.908563;-0.276884;5.211923;0.119853
466.151367;-24.094871;66.242882;3.848964;-0.324558;5.216519;0.041401
466.351346;-24.248533;66.120175;3.780322;-0.373527;5.218106;-0.033833
466.551325;-24.409775;66.009711;3.702609;-0.420955;5.216809;-0.110984
466.751304;-24.579224;65.913023;3.616255;-0.462651;5.212553;-0.194403
466.951283;-24.756345;65.831930;3.526323;-0.448235;5.205090;-0.272109
467.151262;-24.940933;65.766267;3.441334;-0.419608;5.194625;-0.338273
467.351241;-25.131884;65.715644;3.360979;-0.394377;5.181586;-0.394488
467.551221;-25.327777;65.679826;3.284595;-0.373347;5.166338;-0.399740
467.751200;-25.527190;65.658579;3.211435;-0.356918;5.150842;-0.085392
467.951179;-25.728704;65.651667;3.140712;-0.345252;5.147526;0.209483
468.151158;-25.930896;65.658857;3.071621;-0.338400;5.155658;0.488719
468.351137;-26.132346;65.679912;3.003352;-0.336386;5.174579;0.754983
468.551116;-26.331633;65.714598;2.935086;-0.339256;5.203675;1.009357
468.751095;-26.527337;65.762681;2.865999;-0.347101;5.242321;1.251444
468.951075;-26.718121;65.823873;2.796761;-0.339404;5.289845;1.479446
469.151054;-26.903520;65.897536;2.730552;-0.323874;5.345482;1.690319
469.351033;-27.083467;65.982853;2.667734;-0.306685;5.408348;1.880170
469.551012;-27.257891;66.079007;2.608424;-0.288749;5.477428;2.045120
469.750991;-27.426722;66.185178;2.552622;-0.270814;5.551593;2.182829
469.950970;-27.589891;66.300548;2.500247;-0.253447;5.629674;2.318928
470.150949;-27.747327;66.424298;2.451150;-0.237054;5.711453;2.438642
470.350929;-27.898961;66.555610;2.405138;-0.221900;5.796210;2.531269
470.550908;-28.044721;66.693666;2.361991;-0.208144;5.882895;2.602464
470.750887;-28.184539;66.837647;2.321471;-0.195866;5.970706;2.607393
470.950866;-28.318308;66.986711;2.283120;-0.187729;6.057407;2.576182
471.150845;-28.446175;67.140444;2.246335;-0.180123;6.141868;2.541639
471.350824;-28.568331;67.298556;2.211127;-0.172251;6.224074;2.508178
471.550803;-28.684950;67.460743;2.177515;-0.164244;6.304147;2.480086
471.750782;-28.796206;67.626699;2.145501;-0.156211;6.382335;2.461593
471.950762;-28.902272;67.796119;2.115074;-0.148242;6.459004;2.456908
472.150741;-29.003323;67.968697;2.086213;-0.140409;6.534630;2.447618
472.350720;-29.099532;68.144129;2.058887;-0.132767;6.609110;2.425241
472.550699;-29.191074;68.322108;2.033060;-0.125353;6.682090;2.388759
472.750678;-29.278122;68.502330;2.008692;-0.118192;6.753202;2.338060
472.950657;-29.360936;68.684749;1.985209;-0.117572;6.822086;2.273693
473.150636;-29.439419;68.869040;1.961546;-0.118702;6.888414;2.196666
473.350616;-29.513460;69.055048;1.937662;-0.119903;6.951893;2.108282
473.550595;-29.582980;69.242683;1.913543;-0.121172;7.012278;2.010016
473.750574;-29.647900;69.431854;1.889176;-0.122502;7.069368;1.903434
473.950553;-29.708139;69.622472;1.864548;-0.123887;7.123009;1.790146
474.150532;-29.763617;69.814444;1.839649;-0.125319;7.173092;1.675360
474.350511;-29.814255;70.007680;1.814468;-0.126790;7.219648;1.559250
474.550490;-29.859972;70.202091;1.788996;-0.128291;7.262710;1.440918
474.750470;-29.900688;70.397585;1.763226;-0.129812;7.302278;1.319718
474.950449;-29.936366;70.594324;1.737107;-0.131480;7.338330;1.195215
475.150428;-29.966868;70.791986;1.710630;-0.133297;7.370829;1.067154
475.350407;-29.992086;70.990374;1.683780;-0.135235;7.399726;0.935422
475.550386;-30.011929;71.189348;1.656534;-0.137281;7.424963;0.800021
475.750365;-30.026301;71.388769;1.628873;-0.139421;7.446479;0.661042
475.950344;-30.035108;71.588496;1.600779;-0.141641;7.464210;0.518640
476.150323;-30.038256;71.788391;1.572233;-0.143924;7.478093;0.383561
476.350303;-30.035651;71.988314;1.543224;-0.146250;7.488343;0.258334
476.550282;-30.027199;72.188124;1.513740;-0.148599;7.495239;0.142578
476.750261;-30.012805;72.387684;1.483772;-0.150946;7.499042;0.035932
476.950240;-29.992398;72.586746;1.453488;-0.151506;7.500000;0.000000
477.150219;-29.965953;72.785177;1.423109;-0.152042;7.500000;0.000000
477.350198;-29.933473;72.982755;1.392586;-0.152872;7.500000;0.000000
477.550177;-29.894960;73.179243;1.361868;-0.153990;7.500000;0.000000
477.750157;-29.850419;73.374403;1.330906;-0.155389;7.500000;0.000000
477.950136;-29.799853;73.567996;1.299651;-0.157060;7.500000;0.000000
478.150115;-29.743265;73.759784;1.268054;-0.158996;7.500000;0.000000
478.350094;-29.680660;73.949529;1.236070;-0.161183;7.500000;0.000000
478.550073;-29.612040;74.136994;1.203654;-0.163609;7.500000;0.000000
478.750052;-29.537409;74.321939;1.170762;-0.166256;7.500000;0.000000
478.950031;-29.456718;74.504332;1.137961;-0.161840;7.500000;0.000000
479.150011;-29.370212;74.683969;1.106238;-0.156325;7.500000;0.000000
479.349990;-29.278140;74.860842;1.075628;-0.150657;7.500000;0.000000
479.549969;-29.180742;75.034963;1.046143;-0.144906;7.500000;0.000000
479.749948;-29.078258;75.206348;1.017782;-0.139131;7.500000;0.000000
479.949927;-28.970929;75.375007;0.990543;-0.133385;7.500000;0.000000
480.149906;-28.858995;75.540956;0.964411;-0.127712;7.500000;0.000000
480.349885;-28.742695;75.704207;0.939372;-0.122146;7.500000;0.000000
480.549864;-28.622271;75.864773;0.915404;-0.116715;7.500000;0.000000
480.749844;-28.497962;76.022668;0.892481;-0.111439;7.500000;0.000000
480.949823;-28.370441;76.177304;0.869758;-0.115969;7.500000;0.000000
481.149802;-28.239325;76.328973;0.845961;-0.121467;7.500000;0.000000
481.349781;-28.104555;76.477403;0.821032;-0.127270;7.500000;0.000000
481.549760;-27.966103;76.622282;0.794920;-0.133367;7.500000;0.000000
481.749739;-27.823942;76.763299;0.767580;-0.139744;7.500000;0.000000
481.949718;-27.678044;76.900142;0.738967;-0.146374;7.500000;0.000000
482.149698;-27.528381;77.032501;0.709041;-0.153221;7.500000;0.000000
482.349677;-27.374927;77.160063;0.677767;-0.160236;7.500000;0.000000
482.549656;-27.217653;77.282518;0.645118;-0.167358;7.500000;0.000000
482.749635;-27.056533;77.399553;0.611076;-0.174508;7.500000;0.000000
482.949614;-26.891290;77.511124;0.576978;-0.166606;7.500000;0.000000
483.149593;-26.722405;77.617163;0.544650;-0.157590;7.500000;0.000000
483.349572;-26.550177;77.717896;0.514113;-0.148499;7.500000;0.000000
483.549552;-26.374888;77.813563;0.485363;-0.139436;7.500000;0.000000
483.749531;-26.196820;77.904402;0.458387;-0.130477;7.500000;0.000000
483.949510;-26.016255;77.990654;0.433160;-0.121679;7.500000;0.000000
484.149489;-25.833474;78.072556;0.409653;-0.113082;7.500000;0.000000
484.349468;-25.648760;78.150347;0.387831;-0.104706;7.500000;0.000000
484.549447;-25.462394;78.224268;0.367659;-0.096561;7.500000;0.000000
484.749426;-25.274659;78.294557;0.349099;-0.088642;7.500000;0.000000
484.949405;-25.085773;78.361407;0.331137;-0.090989;7.500000;0.000000
485.149385;-24.895831;78.424760;0.312646;-0.093711;7.500000;0.000000
485.349364;-24.704858;78.484501;0.293620;-0.096453;7.500000;0.000000
485.549343;-24.512878;78.540514;0.274056;-0.099204;7.500000;0.000000
485.749322;-24.319917;78.592683;0.253951;-0.101952;7.500000;0.000000
485.949301;-24.125997;78.640894;0.233304;-0.104685;7.500000;0.000000
486.149280;-23.931144;78.685031;0.212118;-0.107389;7.500000;0.000000
486.349259;-23.735382;78.724979;0.190396;-0.110047;7.500000;0.000000
486.549239;-23.538735;78.760623;0.168142;-0.112642;7.500000;0.000000
486.749218;-23.341228;78.791848;0.145364;-0.115156;7.500000;0.000000
486.949197;-23.143289;78.818513;0.122500;-0.113786;7.500000;0.000000
487.149176;-22.944654;78.840687;0.099887;-0.112514;7.500000;0.000000
487.349155;-22.745455;78.858398;0.077502;-0.111370;7.500000;0.000000
487.549134;-22.545827;78.871672;0.055323;-0.110357;7.500000;0.000000
487.749113;-22.345903;78.880536;0.033328;-0.109478;7.500000;0.000000
487.949093;-22.145821;78.885019;0.011495;-0.108734;7.500000;0.000000
488.149072;-21.945712;78.885146;-0.010201;-0.108127;7.500000;0.000000
488.349051;-21.745714;78.880945;-0.031783;-0.107659;7.500000;0.000000
488.549030;-21.545960;78.872444;-0.053273;-0.107332;7.500000;0.000000
488.749009;-21.346585;78.859669;-0.074695;-0.107147;7.500000;0.000000
